id,file_name,patente,tarifa,categoria,concesion
1f4d01c3-7cfd-411c-9f47-476950dc3925,pasadas_2026-07-15_5009A02037803.csv,AH351RT,15255.79,9,AUSA
1f820f8b-1d2d-437e-b117-74f95345eff7,pasadas_2026-07-23_5009A02044703.csv,AB247VR,9935.82,7,AUSA
1f8bff72-fcc2-4009-8811-7da97ff6a20b,pasadas_2026-07-29_5009A02060191.csv,AD625QB,9935.82,7,AUSA
1ffbb32f-4154-40b5-a7af-01b285cabc1b,pasadas_2026-07-23_5009A02044703.csv,AG507DK,9935.82,7,AUSA
2019218a-93bf-4825-92e4-97e8d573dcd1,pasadas_2026-07-16_493556.csv,EXT374,3976.59,6,AUSOL
20245396-e7b0-4b35-920d-3944893ed733,pasadas_2026-07-22_1947768.csv,AF103ZL,6600.00,5,SANTAFE
207a3f9e-bde6-4f50-85cb-404ea4ae4496,pasadas_2026-07-16_343555.csv,AB456CQ,3976.59,6,AUTO-OESTE
209f74ba-3efc-41ae-aed2-d4abc61a4982,pasadas_2026-07-08_5009A02027769.csv,AG309CO,6044.83,9,AUSA
20a59426-42c3-4b8b-b612-eb079bfe7cad,pasadas_2026-07-29_5009A02060191.csv,AE952TH,6044.83,9,AUSA
20d92057-3a3a-496c-9613-b852a5ee30da,pasadas_2026-07-23_5009A02044703.csv,AH543IQ,15255.79,9,AUSA
20ec6bec-e235-4e3d-a463-fd96d37b6db4,pasadas_2026-07-08_5009A02027769.csv,AF202UU,16982.69,7,AUSA
21004461-688e-488b-92a5-4eeaf29f1801,pasadas_2026-07-15_5364164.csv,AG939HR,26933.11,7,AUBASA
21103365-edab-4d41-9ec8-28fb4c9d5141,pasadas_2026-07-15_5364164.csv,AG309CO,28740.39,7,AUBASA
21ab6135-1b69-4321-8fc2-2245999d4907,pasadas_2026-07-15_5364164.csv,AG309CO,13466.55,7,AUBASA
21b962e0-8627-4678-b681-05502b9c6911,pasadas_2026-07-16_493556.csv,AG533MF,994.15,2,AUSOL
220fd2b8-8d9f-4a99-98e6-863710dcb685,pasadas_2026-07-16_493556.csv,AD625QB,3976.59,6,AUSOL
222be215-4a7f-4608-a702-371c5ef0d9a7,pasadas_2026-07-29_5009A02052902.csv,AI348TS,3454.21,2,AUSA
22332112-4bc7-4609-8a2f-498dfd12e1c0,pasadas_2026-07-23_5009A02044703.csv,AG533MF,1439.11,2,AUSA
2279c182-459f-407a-84c2-3b36616daafd,pasadas_2026-07-03_3313955.csv,AH729QW,6500.00,7,CVSA
22a27d18-be2a-4b7a-ab6f-47c75da7c9b4,pasadas_2026-07-23_5009A02044703.csv,AG507DK,6044.83,9,AUSA
22ffc985-f0d1-48fd-8951-55b59bd84a77,pasadas_2026-07-16_493556.csv,AE908YR,994.15,2,AUSOL
2345580a-58fd-4a9a-ae3d-c4b6b1a734a3,pasadas_2026-07-15_5364164.csv,AH543IQ,13466.55,7,AUBASA
2355aeed-ded7-4a04-a9a1-73b867ae3852,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
23c0ff68-87c8-4d0a-bacf-db41fa16f5cf,pasadas_2026-07-22_1947768.csv,AD667DM,17400.00,5,SANTAFE
23f754a1-b16e-4573-8be7-1792ea3e6b48,pasadas_2026-07-16_493556.csv,EXT374,4771.95,6,AUSOL
2404f871-7e80-4209-980f-c0845d75bc82,pasadas_2026-07-23_5009A02044703.csv,AG507DK,6044.83,9,AUSA
24417121-70a2-4a0e-b931-014e46505664,pasadas_2026-07-15_5364164.csv,AH185KI,26933.11,7,AUBASA
2441d31c-2142-439c-ac00-f404454d3e8a,pasadas_2026-07-08_5009A02027769.csv,AF202UU,9935.82,7,AUSA
24be2e5d-2287-4980-b08b-060bf339da46,pasadas_2026-07-23_5009A02044703.csv,AG893YR,6044.83,9,AUSA
24c19ceb-bcc3-431f-b999-7356e91a4be1,pasadas_2026-07-16_343555.csv,AD625QA,4771.95,6,AUTO-OESTE
24ebb945-9f71-4f06-8051-ae0e2d1282a6,pasadas_2026-07-08_5009A02027769.csv,AH351RT,9935.82,9,AUSA
24f8b1f0-8250-4d24-8815-5504ffd5c7bb,pasadas_2026-07-16_343555.csv,OWG130,4771.95,6,AUTO-OESTE
2548d4c6-afaf-4fe4-bf25-220b107eddcd,pasadas_2026-07-29_5009A02060191.csv,AH729QW,9935.82,9,AUSA
254da6f8-c208-4ddd-9bd1-aa37d0643b8c,pasadas_2026-07-15_5009A02037803.csv,AG939HR,6044.83,9,AUSA
258c9bf6-29b6-411c-9d04-ff24b210123a,pasadas_2026-07-16_493556.csv,AG249HS,994.15,2,AUSOL
26154013-114c-411a-bba4-edd0bb58d0c6,pasadas_2026-07-15_5009A02037803.csv,OWG130,6044.83,7,AUSA
261b0577-789e-440a-8519-0d126523a47b,pasadas_2026-07-29_5009A02052902.csv,AI348TS,1439.11,2,AUSA
263ec129-58f0-44f2-8d17-a26da57ee153,pasadas_2026-07-15_5009A02037803.csv,AG939HR,33965.25,9,AUSA
26d5f804-cba0-4751-b311-8d5e16f16eb4,pasadas_2026-07-16_343555.csv,AC561DQ,3976.59,6,AUTO-OESTE
27194759-d048-4ee7-a3db-14ebf95fedb7,pasadas_2026-07-08_5009A02027769.csv,AB456CQ,15255.79,8,AUSA
27228883-552e-492a-8d32-0477f5422f4e,pasadas_2026-07-15_5009A02037803.csv,AG309CH,1439.11,2,AUSA
2727e658-1364-46d5-8d1c-27fd318d3c30,pasadas_2026-07-15_5364164.csv,AF202UU,26933.11,7,AUBASA
27421ca9-3e0f-461e-900e-908931ebb525,pasadas_2026-07-08_5009A02027769.csv,AC264UA,15255.79,7,AUSA
275de5fe-110f-4e90-8a36-6d075771a449,pasadas_2026-07-16_343555.csv,AD625QA,3976.59,6,AUTO-OESTE
276726cb-85fd-474d-ad58-6ef23236a0e6,pasadas_2026-07-29_5009A02052902.csv,AD736OU,6044.83,7,AUSA
27703da6-a00a-4e07-987a-a8455299b061,pasadas_2026-07-29_5009A02060191.csv,AG893YR,9935.82,9,AUSA
27734412-58d3-463c-a042-3f7ab882b384,pasadas_2026-07-16_493556.csv,AH185KI,4970.74,7,AUSOL
278b46b6-db23-41f1-96be-00152f005692,pasadas_2026-07-16_343555.csv,AF411UY,4771.95,6,AUTO-OESTE
27b6d287-74dc-4640-a512-a56b94549524,pasadas_2026-07-29_5009A02060191.csv,AH185KI,15255.79,9,AUSA
28005e62-87d0-4f1a-909a-1610f8d661d2,pasadas_2026-07-16_343555.csv,AC295IE,3976.59,6,AUTO-OESTE
2827352f-b012-4dc9-aa0a-73d864e8811c,pasadas_2026-07-03_3313955.csv,AE751PA,5200.00,6,CVSA
2828dd29-4db4-49f1-8af9-1cd871044381,pasadas_2026-07-15_5364164.csv,AD625QA,31427.15,5,AUBASA
28591c36-52e4-4630-b2b1-723c75b81c16,pasadas_2026-07-16_343555.csv,AH800QT,4970.74,7,AUTO-OESTE
287298ad-8626-48ba-9eda-1ef0156d1efa,pasadas_2026-07-08_5009A02027769.csv,AG939HR,9935.82,9,AUSA
288af592-dc57-4922-a8bc-298ea374173f,pasadas_2026-07-16_343555.csv,AD625QA,3976.59,6,AUTO-OESTE
28c99060-24ef-4262-afc0-058f77840a73,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
28db7116-478f-456f-b8e0-3a252efb3fdc,pasadas_2026-07-16_343555.csv,AE952TH,3976.59,6,AUTO-OESTE
291eb9a9-3418-49db-b2a2-101b0c454112,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
29329e92-fe1f-4f81-9209-13458fdfe821,pasadas_2026-07-16_343555.csv,AC264UA,3976.59,6,AUTO-OESTE
2952dceb-d653-4d6b-8ccc-51439ccb826a,pasadas_2026-07-08_5009A02027769.csv,AG916MK,15255.79,9,AUSA
296ad3f0-04b1-428a-b2f4-5e378a6c41de,pasadas_2026-07-23_5009A02044703.csv,AG916MK,9935.82,9,AUSA
29a72c6e-05a9-4896-9154-1ad98cee8d48,pasadas_2026-07-08_5009A02027769.csv,AG533MF,1439.11,2,AUSA
29be0552-6ced-4b1a-a2f0-e11d4cfd5742,pasadas_2026-07-08_5009A02027769.csv,AF411UY,6044.83,7,AUSA
29cdd9ab-291c-49b6-9283-09dbc2206234,pasadas_2026-07-16_343555.csv,AG893YR,5964.94,7,AUTO-OESTE
29dbdc0e-de64-4fe2-ac07-c312ed1e6195,pasadas_2026-07-16_493556.csv,AD667DM,3976.59,6,AUSOL
2a806f92-c614-4490-91c2-645d2faa6d2c,pasadas_2026-07-29_5009A02060191.csv,AB633TY,15255.79,7,AUSA
2aa08fab-e9b0-4231-a55a-ba0a322f5756,pasadas_2026-07-16_343555.csv,EXT374,4771.95,6,AUTO-OESTE
2ae24515-9b5d-4af5-ac1a-5d4d7078f16c,pasadas_2026-07-16_343555.csv,AB247VR,3976.59,6,AUTO-OESTE
2b2d6198-698b-473c-afa4-58b5793c32cf,pasadas_2026-07-29_5009A02060191.csv,AB247VR,9935.82,7,AUSA
2b38f24e-4c9e-42cf-bcc6-5112763d6d58,pasadas_2026-07-23_5009A02044703.csv,AG893YR,9935.82,9,AUSA
2b4ec89e-8664-4b0c-814c-6857f7d2f7f5,pasadas_2026-07-16_343555.csv,AA561YA,3976.59,6,AUTO-OESTE
2ba9c435-d728-4a63-8245-e156805e4bd9,pasadas_2026-07-16_493556.csv,AB633TY,4771.95,6,AUSOL
2bd7ae03-7dcc-47f2-812a-b2a0f8a1b087,pasadas_2026-07-23_5009A02044703.csv,AG507DK,6044.83,9,AUSA
2c4819a6-ace1-46d3-a9eb-3961f5d673cf,pasadas_2026-07-08_5009A02027769.csv,AF103ZL,9935.82,7,AUSA
2c532bb7-bce0-409b-bf5d-be45814f175f,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
2c656e4a-754c-48a4-a600-7e78f7ff5464,pasadas_2026-07-16_493556.csv,AH543IQ,4970.74,7,AUSOL
2cbc9b72-1123-4096-997c-4c06896522e8,pasadas_2026-07-15_5364164.csv,AB456CU,11975.15,6,AUBASA
2cdb7680-0d07-4c6f-b46b-b5fa7ccb9788,pasadas_2026-07-15_5009A02037803.csv,AF202UU,15255.79,7,AUSA
2d181dc5-3551-4956-b660-3b54f9f6373e,pasadas_2026-07-16_493556.csv,AG249HS,994.15,2,AUSOL
2d2b9347-303e-4100-9b84-8ee6c8738eca,pasadas_2026-07-15_5009A02037760.csv,AF993HA,6044.83,9,AUSA
2d41eb48-addd-4835-b42f-506477809312,pasadas_2026-07-15_5364164.csv,AF231PZ,11222.12,6,AUBASA
2d572766-aa89-4d91-9b4b-824aced749e5,pasadas_2026-07-23_5009A02044703.csv,AB151SM,9935.82,8,AUSA
2d656455-d6a2-43f0-8957-0b51d810b3fc,pasadas_2026-07-16_493556.csv,AD736OU,4771.95,6,AUSOL
2da6905c-2419-4c41-b786-fec604e2da3e,pasadas_2026-07-16_343555.csv,AF202UU,4970.74,7,AUTO-OESTE
2da7ce13-c1c7-4abe-91de-74417b4e8b50,pasadas_2026-07-08_5009A02027769.csv,AH185KI,9731.46,9,AUSA
2db28f2c-6d37-4f3e-ae0d-01c236871369,pasadas_2026-07-15_5364164.csv,AH351RT,13466.55,7,AUBASA
2dc90573-dd08-44b6-b165-c957b9b59ece,pasadas_2026-07-15_5009A02037803.csv,OWG130,6044.83,7,AUSA
2dca2d0d-6496-4200-af06-4cdac5772108,pasadas_2026-07-23_5009A02044703.csv,AC295IE,9935.82,7,AUSA
2de26a84-53c4-4449-8132-c50e52ca169f,pasadas_2026-07-16_343555.csv,AC264UA,3976.59,6,AUTO-OESTE
2e332dc5-a5e4-44da-8eb0-03a8ca546f7b,pasadas_2026-07-16_493556.csv,AG533MF,994.15,2,AUSOL
2e8f7f85-9dfe-4713-9a3c-2eaf75ee0d2d,pasadas_2026-07-15_5364164.csv,AG893YR,13466.55,7,AUBASA
2ed1bb5a-9e48-433b-9fa7-906c8c50ff45,pasadas_2026-07-15_5009A02037803.csv,AG893YR,6044.83,9,AUSA
2efc1fb7-d709-4d76-bf0b-4da70718aeb1,pasadas_2026-07-16_493556.csv,AF533SR,4970.74,7,AUSOL
2f00ba9b-c277-4d4e-b1fd-63ada776d2f2,pasadas_2026-07-29_5009A02052902.csv,AI042WD,6044.83,7,AUSA
2f0f8010-4ea2-4e1a-8df1-5e913c2b457e,pasadas_2026-07-15_5364164.csv,AF202UU,16833.20,7,AUBASA
2f62063c-5a69-41ea-88fa-73674a5fc7ea,pasadas_2026-07-29_5009A02052902.csv,AF993HA,6044.83,9,AUSA
2f68b5b9-c11b-424b-b4df-3d269bf6c8f3,pasadas_2026-07-29_5009A02060191.csv,AG309CO,9935.82,9,AUSA
2f6b44fe-668f-46f8-95c4-a0a6943911c3,pasadas_2026-07-29_5009A02060191.csv,AH185KI,6044.83,9,AUSA
2f8ec89d-dfef-4eb9-978e-a85e48acf314,pasadas_2026-07-16_343555.csv,EXT374,4771.95,6,AUTO-OESTE
2fab8c88-2f40-4984-86cc-cdfb098b24eb,pasadas_2026-07-08_5009A02027769.csv,AB456CQ,9935.82,7,AUSA
2fc2b2f0-5c53-44b6-8e37-0525ec9691e7,pasadas_2026-07-29_5009A02052902.csv,AI348TS,1439.11,2,AUSA
3052d67a-0ac2-4ba8-bea9-aabd49384d61,pasadas_2026-07-23_5009A02044703.csv,AE952TH,33965.25,9,AUSA
30866abb-84fb-4275-922d-af900a4d09b6,pasadas_2026-07-23_5009A02044703.csv,AG893YR,33965.25,9,AUSA
308e5d65-51bf-4be1-adb4-879a3a8b55fb,pasadas_2026-07-23_5009A02044703.csv,AF791ER,9935.82,9,AUSA
30aba959-ca71-45cc-a5a2-9219a4d2610e,pasadas_2026-07-15_5364164.csv,AF103ZL,22444.27,6,AUBASA
30d1a8b8-8651-44d7-8971-064ce3c0ec36,pasadas_2026-07-15_5364165.csv,AF993HA,28740.39,7,AUBASA
30ef46a4-9bdb-42a8-871b-cdddcd821056,pasadas_2026-07-23_5009A02044703.csv,AB151SM,7642.85,4,AUSA
30f7a425-2e9a-48a6-8a7b-8dbfcbcb2dad,pasadas_2026-07-16_343555.csv,AG893YR,4970.74,7,AUTO-OESTE
30f7a975-82d4-4759-83a4-11ac9fd236e2,pasadas_2026-07-03_3305880.csv,AF993HA,7500.00,7,CVSA
310ef258-e997-4639-83ac-98f955a3b533,pasadas_2026-07-03_3313955.csv,AH543IQ,6500.00,7,CVSA
314adfbe-db1f-4470-80b9-498314efd2a5,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
31a0c183-d356-41bf-89da-c0d0c4a14c43,pasadas_2026-07-16_493556.csv,AG309CH,1192.99,2,AUSOL
31d31120-b1a8-4a46-8e60-36fb485af829,pasadas_2026-07-22_1947768.csv,AD667DM,17400.00,5,SANTAFE
32089f00-3657-4dea-a41d-06453c0b066a,pasadas_2026-07-22_1947769.csv,AF993HA,8400.00,6,SANTAFE
328661ab-b1fc-4eaa-a965-cacb3c83940e,pasadas_2026-07-16_329454.csv,AI348TS,1192.99,2,AUTO-OESTE
32f664d3-3e40-40ec-b147-54b777a0d1cf,pasadas_2026-07-15_5364165.csv,AI348TS,5611.06,2,AUBASA
32fb6f95-49dd-44f4-9a43-08136c7757ba,pasadas_2026-07-15_5364164.csv,AB456CU,23950.33,6,AUBASA
330b21c1-0097-4e8a-b60e-76b8499dccd3,pasadas_2026-07-16_493557.csv,AF993HA,5964.94,7,AUSOL
33212164-dab8-4c86-bd2a-7bea8c329213,pasadas_2026-07-16_343555.csv,AB633TZ,3976.59,6,AUTO-OESTE
332bef9a-6975-4b52-9849-3f00867836ed,pasadas_2026-07-29_5009A02060191.csv,AH729QW,15255.79,9,AUSA
33338ca0-2c16-46a4-961c-a1afb013adb0,pasadas_2026-07-23_5009A02044703.csv,AH543IQ,15255.79,9,AUSA
3368e0b4-23b9-4758-aac1-e2c7f4fe2385,pasadas_2026-07-29_5009A02060191.csv,AB456CU,9935.82,8,AUSA
3371997e-f9ff-4684-bf83-ef3f6b24221a,pasadas_2026-07-16_343555.csv,AB456CP,3976.59,6,AUTO-OESTE
3379291b-29a7-444b-8e75-fb7456d2b306,pasadas_2026-07-08_5009A02027769.csv,AH729QW,9935.82,9,AUSA
33c71469-47f7-44cb-8f2e-af00d056b009,pasadas_2026-07-03_3313955.csv,AF533SR,7500.00,7,CVSA
33fb7289-0e87-4346-b3db-ddbd808f5e62,pasadas_2026-07-15_5364164.csv,AG893YR,26933.11,7,AUBASA
342e6885-2e37-458d-8cee-aa6ac3382c93,pasadas_2026-07-16_493556.csv,AE908YR,994.15,2,AUSOL
3436ab2c-b09d-4519-9c8a-69d8f1d2f5a3,pasadas_2026-07-15_5364164.csv,AH185KI,26933.11,7,AUBASA
3475c915-e48f-4ef2-97a9-a3224ffff3d5,pasadas_2026-07-08_5009A02027769.csv,AE284KH,15255.79,7,AUSA
34810080-0ffb-4a49-8fd6-ddd19ac4a10d,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
34db33d4-8de9-414a-9796-1eb3688ca782,pasadas_2026-07-23_5009A02044703.csv,AF791ER,9935.82,7,AUSA
34ef539c-77ff-4cf2-a9df-511e936c281a,pasadas_2026-07-29_5009A02052902.csv,AI348TS,1439.11,2,AUSA
35024f8c-f687-4e68-a8e5-628a3dec5460,pasadas_2026-07-16_493557.csv,AF993HA,4970.74,7,AUSOL
3502f088-220b-4c2d-a84f-a4f8ff8a30c6,pasadas_2026-07-08_5009A02027769.csv,AH185KI,9935.82,9,AUSA
35035276-5114-43d8-92f4-8060831c0d88,pasadas_2026-07-15_5364164.csv,AG916MK,13466.55,7,AUBASA
351a9e1b-072e-46ac-9d28-2b9a1dfc58e1,pasadas_2026-07-16_343555.csv,AB456CQ,4771.95,6,AUTO-OESTE
352048a5-d4d8-4ca3-84e0-6a44083e2461,pasadas_2026-07-15_5364164.csv,AG893YR,13466.55,7,AUBASA
353bf0bc-76ad-4c6d-8d74-318953719140,pasadas_2026-07-29_5009A02060191.csv,AF436WI,6044.83,7,AUSA
3546359e-2ee4-4640-81b3-cb47f1ccd538,pasadas_2026-07-29_5009A02060191.csv,AF436WI,16982.69,7,AUSA
356cb3fd-551a-4490-be72-684f615ae169,pasadas_2026-07-16_343555.csv,AB151SM,3976.59,6,AUTO-OESTE
3579781e-ccd9-40ba-9410-df78dc769fc8,pasadas_2026-07-15_5364164.csv,AG939HR,13466.55,7,AUBASA
35c8242a-d23e-4e8e-9ea3-d30a3bd4affb,pasadas_2026-07-16_493556.csv,AB247VR,3976.59,6,AUSOL
35d30e08-2a8a-479e-80fa-f78fba22e1f3,pasadas_2026-07-16_493556.csv,AG533MF,1192.99,2,AUSOL
35db79aa-d394-4302-a37e-88f786753dbd,pasadas_2026-07-03_3313955.csv,AF791ER,6000.00,6,CVSA
35dd83b4-e3ea-42c8-b9b2-a4768cf01600,pasadas_2026-07-29_5009A02060191.csv,AG309CO,9935.82,9,AUSA
35e85582-db87-4f18-86ee-a28658308a39,pasadas_2026-07-23_5009A02044703.csv,AB247VR,9935.82,7,AUSA
36111628-89d0-4082-990b-c6153d48a71f,pasadas_2026-07-16_493557.csv,AI348TS,994.15,2,AUSOL
36916739-cf83-4065-abd2-9cde21d1e261,pasadas_2026-07-03_3313955.csv,AF993HK,6000.00,6,CVSA
36a3731e-29dd-4174-b405-17c9ff47d39b,pasadas_2026-07-16_343555.csv,AB456CQ,3976.59,6,AUTO-OESTE
370bf4ce-2be2-4fb3-b04b-4ddd1981d284,pasadas_2026-07-03_3313955.csv,AC295IE,6000.00,6,CVSA
3721f5d2-c9a1-4c76-8bd3-3e8adc6bddba,pasadas_2026-07-29_5009A02060191.csv,AG916MK,15255.79,9,AUSA
372ca4d4-e4c0-453e-ac31-cf3987318c47,pasadas_2026-07-08_5009A02027769.csv,AD096FX,16633.40,8,AUSA
373a129f-d3a7-49d2-9ce7-bd72c83181a1,pasadas_2026-07-16_343555.csv,AG533MF,994.15,2,AUTO-OESTE
37589491-082d-4bc1-aac9-cedcd0d1a81e,pasadas_2026-07-16_343555.csv,AB247VR,4771.95,6,AUTO-OESTE
37835bfb-086e-47ee-8abd-d0341438b4fb,pasadas_2026-07-23_5009A02044703.csv,AD239PP,15255.79,7,AUSA
379183f4-ed35-44c4-a2bd-fc382b0d1d55,pasadas_2026-07-16_343555.csv,AB247VR,3976.59,6,AUTO-OESTE
37ee02c5-aeea-4808-8d6d-dc7209d166a5,pasadas_2026-07-16_493556.csv,AG939HR,4970.74,7,AUSOL
385870fa-13b6-43ee-a97e-1a23f08ff4f2,pasadas_2026-07-16_343555.csv,EXT374,4771.95,6,AUTO-OESTE
389b0372-9501-4c96-a6d5-68a248e1530b,pasadas_2026-07-22_1947768.csv,AG507DK,17400.00,5,SANTAFE
38b0c904-78df-4d89-a1d1-7c0888f4ba53,pasadas_2026-07-08_5009A02027769.csv,AF103ZL,6044.83,7,AUSA
38b2999f-7c58-4fb5-9919-39cae167ac53,pasadas_2026-07-16_343555.csv,AB247VR,3976.59,6,AUTO-OESTE
38e29dfe-783d-4902-9ad9-128385207717,pasadas_2026-07-16_493556.csv,AG533MF,994.15,2,AUSOL
39ddc3a3-89c2-4cff-9743-aeaf6de625d3,pasadas_2026-07-29_5009A02060191.csv,AG893YR,15255.79,9,AUSA
3a2d2006-04d4-4308-af33-0c601c5ecd8a,pasadas_2026-07-16_343555.csv,EXT374,3976.59,6,AUTO-OESTE
3a3e8c9e-b08b-4bac-b3f7-7f7d3e324252,pasadas_2026-07-16_343555.csv,AC295IE,4771.95,6,AUTO-OESTE
3a52dea4-e0a0-47ac-a2ff-34cee7c2c433,pasadas_2026-07-15_5364164.csv,AD625QA,11975.15,6,AUBASA
3a8bce89-4b3c-48da-ab7d-0af451d2d9aa,pasadas_2026-07-23_5009A02044703.csv,AF231PZ,15255.79,8,AUSA
3a94b2f0-70c3-476d-979e-8dcfcff7640b,pasadas_2026-07-23_5009A02044703.csv,AG916MK,33965.25,9,AUSA
3a9a0d79-fee6-4337-b311-7bed996bc857,pasadas_2026-07-16_493556.csv,AH351RT,4970.74,7,AUSOL
3b05d491-eace-4dff-b1a8-1264121d924e,pasadas_2026-07-15_5009A02037803.csv,EXT374,33965.25,7,AUSA
3b2b32fc-ccf0-4c0f-a4f1-5cd4684885bb,pasadas_2026-07-15_5364165.csv,AI348TS,2244.43,2,AUBASA
3b7381fd-4d77-4786-9e58-ddf9ece74da2,pasadas_2026-07-15_5009A02037803.csv,AD625QA,33965.25,8,AUSA
3b83f729-57ab-42b9-ad93-8329799c91c3,pasadas_2026-07-16_343555.csv,AG309CO,5964.94,7,AUTO-OESTE
3b869789-3b11-4bda-9389-6fc0f5df197c,pasadas_2026-07-08_5009A02027769.csv,AG507DK,6044.83,9,AUSA
3b881eee-b1aa-4abd-8697-655888765e97,pasadas_2026-07-15_5009A02037803.csv,AF436WI,16982.69,7,AUSA
3bd7dfad-7fd7-483c-a07c-fc8603cceb8b,pasadas_2026-07-15_5364164.csv,AG939HR,28740.39,7,AUBASA
3bf5d6b9-ab7b-47f9-957c-d311f401ad8e,pasadas_2026-07-08_5009A02027769.csv,AF791ER,6044.83,7,AUSA
3c5ee60f-4a48-45d8-972f-b0cf060ecd22,pasadas_2026-07-16_493556.csv,AB456CQ,3976.59,6,AUSOL
3c640f03-ccd5-4cc1-afed-5323c446df9d,pasadas_2026-07-29_5009A02060191.csv,AB456CQ,15255.79,8,AUSA
3c6996e6-f0d9-4b86-8746-339f532b0011,pasadas_2026-07-16_493556.csv,AG249HS,1192.99,2,AUSOL
3cec9f57-4303-4f88-a93e-23c608c5ba1c,pasadas_2026-07-08_5009A02027769.csv,AF136HN,9935.82,9,AUSA
3d24549c-3f46-45aa-ace6-2e147d5f1800,pasadas_2026-07-08_5009A02027769.csv,AH185KI,15255.79,9,AUSA
3d271ab0-bebe-49e5-8bd6-ba0c238a711b,pasadas_2026-07-16_493556.csv,AF103ZL,4771.95,6,AUSOL
3d32db60-f715-435c-893f-a1855c02b787,pasadas_2026-07-23_5009A02044703.csv,AG507DK,15255.79,9,AUSA
3d51600a-d5f0-4996-936f-bbf1f95cba92,pasadas_2026-07-15_5009A02037803.csv,AC264UA,33965.25,7,AUSA
3d5c1b07-8b46-4037-bd30-4f01f2ac6f46,pasadas_2026-07-15_5364164.csv,AG893YR,26933.11,7,AUBASA
3d8e0432-5071-4558-937c-9cd9dd7705f1,pasadas_2026-07-08_5009A02027769.csv,AH729QW,15255.79,9,AUSA
3e27635c-8893-4651-a1be-9552dfbdee51,pasadas_2026-07-16_343555.csv,AE469PH,4771.95,6,AUTO-OESTE
3e5b4b7e-917a-4f40-a59b-b52e5bad13a7,pasadas_2026-07-15_5364164.csv,AG916MK,26933.11,7,AUBASA
3e5fde09-ffc1-4313-9557-0298fd10d686,pasadas_2026-07-08_5009A02027769.csv,AH185KI,15255.79,9,AUSA
3eabd240-02d4-4028-93ec-d27fed68d7e1,pasadas_2026-07-16_493556.csv,AD625QB,3976.59,6,AUSOL
3eeefeb2-8c27-4432-a74f-fd5248102d40,pasadas_2026-07-16_343555.csv,AH185KI,4970.74,7,AUTO-OESTE
3f3dc52c-f3f8-4ccb-9a27-f748633e575f,pasadas_2026-07-16_343555.csv,AC264UA,3976.59,6,AUTO-OESTE
3f652b33-0da4-45d6-98e8-71026cf6a6d8,pasadas_2026-07-08_5009A02027769.csv,AG916MK,9935.82,9,AUSA
3f90f63b-781b-42d7-a16e-9477ae43d19f,pasadas_2026-07-15_5364165.csv,AF993HA,13466.55,7,AUBASA
3f9c3b74-cf6a-4dea-abe5-cd501e9eeda2,pasadas_2026-07-29_5009A02060191.csv,AD625QB,15255.79,7,AUSA
3f9e9c8d-ec2c-42a5-aff7-f70dd537ce44,pasadas_2026-07-16_343555.csv,AG916MK,5964.94,7,AUTO-OESTE
3fb1ea13-c9b2-4e68-9e57-76131d77aeca,pasadas_2026-07-29_5009A02060191.csv,AE831SI,6044.83,9,AUSA
3ff312ca-a41b-4dc5-8784-43a66cfa52eb,pasadas_2026-07-23_5009A02044703.csv,AH543IQ,15255.79,9,AUSA
4070375c-451f-41fc-a2a3-fb57ecd7c24f,pasadas_2026-07-15_5364164.csv,AG916MK,26933.11,7,AUBASA
40782619-ea03-420a-9556-ccdbca7dc559,pasadas_2026-07-16_343555.csv,AC561DQ,4771.95,6,AUTO-OESTE
4086bf21-9d9e-4db6-9a8f-e157a7687a98,pasadas_2026-07-23_5009A02044703.csv,AG309CO,6044.83,9,AUSA
40bbaa66-7d95-4d1e-bbe0-90583c69891d,pasadas_2026-07-08_5009A02027769.csv,AG893YR,9731.46,9,AUSA
4108721f-8686-4f9b-8129-76d3a746a23b,pasadas_2026-07-16_343555.csv,AB456CQ,3976.59,6,AUTO-OESTE
41298a54-303d-4b7a-a65d-f16b2e3dc928,pasadas_2026-07-22_1947768.csv,AG939HX,6600.00,5,SANTAFE
4132011f-3cb1-4e3d-bcf1-1615b26c2976,pasadas_2026-07-08_5009A02027769.csv,AF103ZL,6044.83,8,AUSA
4137b64c-206f-4fbc-b30a-8504ce29b5df,pasadas_2026-07-08_5009A02027769.csv,AB247VR,15255.79,7,AUSA
4164dfc7-2061-4262-9df4-f23b39119500,pasadas_2026-07-16_343555.csv,OWG130,3976.59,6,AUTO-OESTE
4182dca1-de87-4d7e-b51f-67415ac4c072,pasadas_2026-07-16_493556.csv,AH351RT,4970.74,7,AUSOL
41abef05-1ef3-4bcc-8473-0f78c055b92c,pasadas_2026-07-08_5009A02027769.csv,AG939HX,9935.82,9,AUSA
41bb9239-29a9-4750-a6f1-de515b064128,pasadas_2026-07-15_5364165.csv,AF993HA,14370.19,7,AUBASA
